REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF697BQR_sorted.bam	ENCFF225QVL_sorted.bam
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1159_lociStitched	chr10	5071051	5072390	2	874	1295.3486	203.9297
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5385_lociStitched	chr19	11380768	11382107	2	723	983.6294	177.9531
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8279_lociStitched	chr4	128552664	128554002	3	1102	1435.5402	150.9264
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8377_lociStitched	chr4	184536808	184538143	3	893	1419.105	224.547
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5344_lociStitched	chr19	7928260	7929589	2	812	859.863	151.2402
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8709_lociStitched	chr5	141528152	141529481	2	886	1138.5543	169.3146
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7481_lociStitched	chr3	15269238	15270566	2	917	1073.2896	164.2736
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5551_lociStitched	chr19	35643730	35645057	2	889	905.8102	72.5869
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3920_lociStitched	chr16	11640013	11641340	2	941	1168.2908	166.0077
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2352_lociStitched	chr12	15208973	15210295	2	1218	1378.185	135.7694
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2527_lociStitched	chr12	55847495	55848814	2	463	724.3948	70.6984
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8032_lociStitched	chr4	836303	837619	2	962	1107.6772	88.9616
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1560_lociStitched	chr10	102815163	102816478	2	1058	1264.1095	139.7845
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7080_lociStitched	chr21	37257310	37258614	2	895	1001.472	112.0136
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_48_lociStitched	chr1	8120968	8122272	2	1052	1220.2832	165.9992
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1260_lociStitched	chr10	43420109	43421412	2	1122	1414.9277	130.1697
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3223_lociStitched	chr14	35365022	35366322	2	1155	1339.65	140.27
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4220_lociStitched	chr16	87464063	87465362	1	1300	1805.3502	209.3988
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8121_lociStitched	chr4	40525443	40526740	2	1128	1221.2552	159.4013
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1638_lociStitched	chr10	125084498	125085792	2	699	1005.9556	137.2934
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7364_lociStitched	chr22	45158784	45160063	3	1003	1151.7395	115.6216
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10720_lociStitched	chr9	104906440	104907715	2	934	1201.1775	168.81
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_27_lociStitched	chr1	2234209	2235484	2	972	915.705	85.0425
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7537_lociStitched	chr3	39150554	39151825	2	1014	1200.8408	181.1175
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4527_lociStitched	chr17	38464569	38465840	2	1022	924.2712	115.7881
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3191_lociStitched	chr14	31090415	31091684	2	861	1298.3139	186.1623
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8933_lociStitched	chr6	6748840	6750109	2	1119	1537.6473	204.1821
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8984_lociStitched	chr6	25991966	25993234	2	1074	1314.282	153.9352
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9418_lociStitched	chr6	125793160	125794428	2	635	842.0788	108.2872
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9907_lociStitched	chr7	104983381	104984646	1	1266	1582.1355	188.3585
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7322_lociStitched	chr22	41413105	41414369	2	1085	1319.8688	74.7024
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4387_lociStitched	chr17	8220906	8222169	1	1264	1757.2119	120.1113
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8924_lociStitched	chr6	4017821	4019083	2	1181	1431.108	81.2728
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4930_lociStitched	chr17	80833008	80834269	2	458	871.9815	172.8831
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1030_lociStitched	chr1	223771203	223772461	2	746	1142.1382	176.2458
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3307_lociStitched	chr14	61585278	61586534	1	1257	1254.3672	116.808
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7311_lociStitched	chr22	41021670	41022925	3	1020	1056.208	91.4895
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10079_lociStitched	chr8	19093549	19094804	2	927	1442.497	182.226
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1302_lociStitched	chr10	68153118	68154372	2	959	1301.1504	179.8236
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4825_lociStitched	chr17	69047075	69048324	2	590	836.0806	95.9232
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4346_lociStitched	chr17	7466198	7467447	2	1042	1130.8446	118.655
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_794_lociStitched	chr1	156456727	156457973	2	746	1275.0318	173.9416
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_268_lociStitched	chr1	27504194	27505435	2	862	920.9461	100.8933
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9860_lociStitched	chr7	99095773	99097013	2	934	1054.868	140.864
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3636_lociStitched	chr15	64071138	64072375	3	969	1133.7105	148.44
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2957_lociStitched	chr13	30394782	30396017	2	1062	1158.5535	151.5345
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5328_lociStitched	chr19	7134477	7135708	2	435	644.5516	82.477
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4142_lociStitched	chr16	70198235	70199462	2	530	836.3232	150.3075
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7174_lociStitched	chr22	21937384	21938609	2	799	964.32	109.515
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9586_lociStitched	chr7	2757540	2758764	2	1119	1186.7904	158.8752
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7819_lociStitched	chr3	141367968	141369190	2	856	1072.7938	107.7804
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_832_lociStitched	chr1	161398959	161400179	2	1067	1704.95	161.772
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2184_lociStitched	chr11	119375122	119376341	2	743	867.928	77.1627
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4072_lociStitched	chr16	53098702	53099915	2	1076	1093.1556	166.181
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1040_lociStitched	chr1	225766624	225767835	2	650	796.5958	140.2338
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9533_lociStitched	chr6	159701022	159702232	2	736	927.707	154.275
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5313_lociStitched	chr19	6056786	6057996	2	1052	1108.965	133.463
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8751_lociStitched	chr5	150540648	150541857	2	990	1003.5909	137.4633
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7035_lociStitched	chr21	16587271	16588480	2	890	990.8964	102.1605
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4962_lociStitched	chr17	82552980	82554188	2	964	1116.192	129.3768
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8649_lociStitched	chr5	137071924	137073132	2	435	720.3304	170.4488
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6864_lociStitched	chr20	41328966	41330173	2	818	1007.1208	144.9607
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9549_lociStitched	chr6	163405321	163406527	1	1207	1223.6076	91.4148
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3539_lociStitched	chr15	41349856	41351058	3	693	880.8256	98.8044
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_29_lociStitched	chr1	2548310	2549511	2	793	1124.136	124.5437
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4224_lociStitched	chr16	88234273	88235473	2	926	940.32	114.96
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5952_lociStitched	chr2	20500909	20502107	2	871	911.079	118.602
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1723_lociStitched	chr11	6251550	6252743	2	940	914.3152	121.5667
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1478_lociStitched	chr10	92240115	92241308	2	674	897.4939	120.1351
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7958_lociStitched	chr3	186209746	186210938	2	713	930.5944	169.1448
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_220_lociStitched	chr1	23377086	23378277	2	501	772.8399	129.1044
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9193_lociStitched	chr6	35047225	35048412	2	821	1171.3316	230.0406
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2575_lociStitched	chr12	57793664	57794851	2	848	886.0955	150.2742
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10649_lociStitched	chr9	89999443	90000629	2	787	1043.087	136.8644
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10675_lociStitched	chr9	94166256	94167439	2	698	869.0318	110.019
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3259_lociStitched	chr14	49974846	49976028	2	600	1185.3096	199.758
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_829_lociStitched	chr1	161206472	161207654	2	486	1083.303	246.6834
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4948_lociStitched	chr17	82216502	82217683	3	957	920.8257	106.7624
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8919_lociStitched	chr6	3068210	3069389	2	1023	1131.6042	75.8097
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1314_lociStitched	chr10	69061071	69062248	2	765	935.3619	119.1124
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8845_lociStitched	chr5	173670392	173671568	2	1010	1026.7656	119.364
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8697_lociStitched	chr5	140595740	140596912	2	798	1166.0228	180.488
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9967_lociStitched	chr7	130940982	130942150	1	1169	1106.7968	138.992
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6886_lociStitched	chr20	45357840	45359008	2	944	1153.984	175.6672
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7919_lociStitched	chr3	172562442	172563609	2	1065	1000.8192	131.5209
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6832_lociStitched	chr20	35768703	35769870	2	807	1003.5033	154.8609
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2682_lociStitched	chr12	104219011	104220177	2	461	970.5784	167.2044
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9224_lociStitched	chr6	37102621	37103786	1	1166	1479.55	136.8875
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9197_lociStitched	chr6	35602869	35604032	2	630	741.1799	98.6224
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8840_lociStitched	chr5	173016010	173017173	2	973	1157.5339	182.7073
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3377_lociStitched	chr14	75258503	75259663	2	869	1233.776	131.892
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2126_lociStitched	chr11	111733965	111735125	2	620	838.796	77.256
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10723_lociStitched	chr9	104968376	104969535	2	589	939.7172	119.7247
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7124_lociStitched	chr21	44869281	44870436	2	955	1082.466	107.5305
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2032_lociStitched	chr11	72776671	72777826	2	619	944.4435	135.9435
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8877_lociStitched	chr5	177545823	177546977	2	900	1175.0028	152.905
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9762_lociStitched	chr7	74480031	74481184	2	970	1181.1332	146.431
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6765_lociStitched	chr20	5821203	5822354	1	1152	985.9466	107.043
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9692_lociStitched	chr7	43872341	43873488	2	963	1466.8983	220.224
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6797_lociStitched	chr20	25310012	25311156	2	983	1033.9472	141.1696
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4733_lociStitched	chr17	57948256	57949397	2	828	987.4214	138.2892
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5208_lociStitched	chr19	1854918	1856055	2	761	858.2076	112.3356
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9807_lociStitched	chr7	76318267	76319402	2	879	1053.053	94.9995
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1530_lociStitched	chr10	101961158	101962291	2	632	802.0507	180.4869
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1562_lociStitched	chr10	102834384	102835516	2	721	793.9848	113.6528
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1207_lociStitched	chr10	24278013	24279142	1	1130	1052.5667	157.9471
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1467_lociStitched	chr10	91049436	91050563	1	1128	1311.7153	159.4705
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6387_lociStitched	chr2	113850388	113851510	2	457	688.2348	131.274
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6330_lociStitched	chr2	100924528	100925650	2	566	947.6412	192.6474
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6903_lociStitched	chr20	47274148	47275267	2	584	874.1628	142.2249
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10863_lociStitched	chr9	129412606	129413723	3	783	1093.7664	115.7212
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10182_lociStitched	chr8	47353230	47354345	2	747	931.5825	88.8655
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9701_lociStitched	chr7	44622254	44623366	2	900	857.5744	94.52
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6378_lociStitched	chr2	113239808	113240920	2	758	1167.044	160.9064
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2242_lociStitched	chr12	571020	572132	2	765	787.852	83.2888
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7241_lociStitched	chr22	36156601	36157712	2	856	1143.5523	153.7624
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1077_lociStitched	chr1	231421597	231422706	2	600	779.0725	32.7155
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4932_lociStitched	chr17	81344495	81345604	2	858	877.7735	98.0356
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6847_lociStitched	chr20	36768602	36769708	2	517	794.661	171.6512
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10542_lociStitched	chr9	35111126	35112230	2	622	719.5872	72.7536
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6093_lociStitched	chr2	43074758	43075859	2	729	994.4232	179.3529
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10656_lociStitched	chr9	91300759	91301859	2	612	796.29	66.11
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8763_lociStitched	chr5	150782513	150783610	2	654	879.4649	166.5246
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6948_lociStitched	chr20	50165484	50166580	2	874	1007.224	102.5856
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6871_lociStitched	chr20	44601052	44602144	3	872	893.5836	130.6032
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6126_lociStitched	chr2	46982247	46983338	2	458	653.2908	105.1724
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8639_lociStitched	chr5	134568357	134569448	2	686	972.9538	148.2669
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2820_lociStitched	chr12	122080664	122081755	2	839	872.9091	107.6817
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10033_lociStitched	chr7	151460105	151461195	1	1091	1076.048	103.986
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4852_lociStitched	chr17	75468013	75469102	2	720	889.9308	119.3544
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2385_lociStitched	chr12	28190305	28191393	2	921	1051.1168	128.7104
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7700_lociStitched	chr3	100041091	100042177	2	701	1278.6564	237.3996
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1157_lociStitched	chr10	3886607	3887689	2	724	831.1924	135.1418
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6553_lociStitched	chr2	200615672	200616750	2	607	788.3414	131.4082
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1628_lociStitched	chr10	124701135	124702212	2	922	1177.6995	153.0417
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10116_lociStitched	chr8	26448593	26449667	2	824	841.8012	107.4
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1809_lociStitched	chr11	46291065	46292138	2	607	821.1669	133.4812
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2014_lociStitched	chr11	68838681	68839753	2	848	1109.7344	158.12
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7974_lociStitched	chr3	188397166	188398235	1	1070	1336.8914	130.2042
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9177_lociStitched	chr6	33576775	33577843	2	823	851.6232	77.964
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6988_lociStitched	chr20	52974578	52975644	2	445	734.7938	125.255
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6426_lociStitched	chr2	136214084	136215146	2	498	697.5216	163.6542
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3825_lociStitched	chr15	99123413	99124475	2	545	877.9554	168.1146
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6214_lociStitched	chr2	65435938	65436995	2	853	917.2646	100.6264
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_765_lociStitched	chr1	155197032	155198088	2	484	632.544	96.4128
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6206_lociStitched	chr2	64767413	64768469	2	697	718.9248	72.864
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1646_lociStitched	chr10	127976227	127977282	2	731	804.332	131.5585
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5897_lociStitched	chr2	175609	176662	2	651	704.457	173.8503
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1416_lociStitched	chr10	77909505	77910558	2	975	818.7075	112.0392
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2250_lociStitched	chr12	1605437	1606490	2	801	1007.0892	146.2617
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3465_lociStitched	chr14	100240497	100241548	1	1052	1204.0256	141.7799
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10945_lociStitched	chrUn_KI270466v1	32	1081	2	848	31261.1441	13332.4753
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3949_lociStitched	chr16	17405132	17406181	1	1050	1003.1587	85.7033
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3391_lociStitched	chr14	76720041	76721087	2	830	871.841	107.6334
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2714_lociStitched	chr12	109154235	109155280	2	429	651.871	71.478
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7293_lociStitched	chr22	38788111	38789153	2	575	823.3884	119.4132
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6933_lociStitched	chr20	49747548	49748589	2	578	792.201	133.4562
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_308_lociStitched	chr1	31954532	31955573	2	509	893.3862	148.6548
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_408_lociStitched	chr1	44819242	44820283	2	949	1039.4385	164.6862
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_683_lociStitched	chr1	150162798	150163839	2	561	774.6081	140.9514
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2689_lociStitched	chr12	104958971	104960010	2	505	876.2926	155.85
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10361_lociStitched	chr8	124649313	124650351	2	546	798.6372	127.9854
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1986_lociStitched	chr11	66970712	66971750	2	770	992.1204	80.2374
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7246_lociStitched	chr22	36351698	36352734	1	1037	971.6644	93.8616
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4708_lociStitched	chr17	57264506	57265540	2	678	726.7986	78.6874
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5333_lociStitched	chr19	7196838	7197871	2	946	986.515	102.6802
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_64_lociStitched	chr1	9163043	9164076	2	896	1005.3156	131.6042
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1634_lociStitched	chr10	124740257	124741284	2	759	798.3898	111.0187
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_83_lociStitched	chr1	9289632	9290658	2	650	735.9498	87.4152
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_688_lociStitched	chr1	150302036	150303060	2	714	884.224	109.568
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8321_lociStitched	chr4	145936175	145937196	2	873	811.695	81.1695
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7053_lociStitched	chr21	32328140	32329161	2	601	735.9368	103.2231
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7176_lociStitched	chr22	23264770	23265790	2	748	701.25	95.472
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3478_lociStitched	chr14	101947727	101948744	2	664	958.2174	190.5858
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_174_lociStitched	chr1	21021993	21023008	2	890	1015.7105	110.838
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3340_lociStitched	chr14	69049486	69050499	2	828	1074.1852	162.08
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3747_lociStitched	chr15	81023330	81024341	2	734	899.79	114.0408
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9174_lociStitched	chr6	33320071	33321081	2	874	1150.693	131.199
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9209_lociStitched	chr6	36127078	36128086	2	698	774.8496	112.392
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7405_lociStitched	chr22	50304796	50305802	2	924	905.7018	69.3134
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6073_lociStitched	chr2	38652724	38653729	2	650	724.002	60.3
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_67_lociStitched	chr1	9195863	9196866	2	753	858.0665	157.5713
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5732_lociStitched	chr19	46416073	46417075	2	626	774.6462	71.142
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2748_lociStitched	chr12	113271703	113272704	2	559	803.1023	110.8107
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7237_lociStitched	chr22	35313049	35314049	2	816	1055.2	121.3
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10883_lociStitched	chr9	131372975	131373975	2	770	945.3	118.7
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1378_lociStitched	chr10	73717388	73718387	2	785	809.8893	89.91
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4573_lociStitched	chr17	42198703	42199702	2	508	738.8604	65.2347
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8398_lociStitched	chr5	6712211	6713208	1	998	1175.7621	38.6836
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5450_lociStitched	chr19	16078508	16079503	2	718	800.577	144.1755
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7746_lociStitched	chr3	120693689	120694675	2	740	737.8238	59.5544
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2070_lociStitched	chr11	83052211	83053197	1	987	1013.7066	147.6042
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2835_lociStitched	chr12	123063037	123064023	1	987	887.893	78.6828
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4822_lociStitched	chr17	68794262	68795246	2	843	1034.5776	75.0792
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3676_lociStitched	chr15	69462443	69463426	2	842	872.904	91.419
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10195_lociStitched	chr8	48514296	48515277	2	737	829.1412	103.2993
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3599_lociStitched	chr15	56886755	56887734	2	706	993.5871	115.3262
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10432_lociStitched	chr8	144003079	144004057	2	700	777.4122	72.2742
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3603_lociStitched	chr15	57561300	57562277	2	881	979.8333	120.2687
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1212_lociStitched	chr10	24957597	24958574	2	709	809.1514	101.3149
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2303_lociStitched	chr12	8026269	8027245	2	789	1249.4752	106.7744
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10383_lociStitched	chr8	130061763	130062737	2	680	955.2992	145.2234
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7493_lociStitched	chr3	16060011	16060980	2	527	733.533	118.218
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10774_lociStitched	chr9	120931328	120932297	2	808	861.6348	121.9002
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2831_lociStitched	chr12	122841295	122842264	2	721	686.3427	56.9772
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10799_lociStitched	chr9	125484954	125485922	2	776	905.9512	110.0616
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5027_lociStitched	chr18	9855399	9856366	2	767	892.9278	113.4291
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5435_lociStitched	chr19	14081005	14081969	2	521	584.666	82.7112
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10052_lociStitched	chr8	400404	401368	2	718	886.5908	110.9564
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_398_lociStitched	chr1	44047909	44048871	2	721	877.344	145.5506
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4904_lociStitched	chr17	78592102	78593060	2	580	687.5566	70.6046
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5039_lociStitched	chr18	11946868	11947826	2	504	628.448	88.8066
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8626_lociStitched	chr5	134465546	134466500	2	716	1077.9246	99.5976
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6461_lociStitched	chr2	157837949	157838895	2	809	764.2734	103.3032
