REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF483VRP_sorted.bam	ENCFF183PVA_sorted.bam
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21573_lociStitched	chr7	139466424	139473291	4	3311	4613.2506	643.4379
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5310_lociStitched	chr12	80109601	80116465	2	6580	10682.4432	659.6304
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21558_lociStitched	chr7	139228393	139235222	3	1416	3061.4407	684.9487
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19938_lociStitched	chr6	145456945	145463763	3	1885	3812.6256	647.71
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20886_lociStitched	chr7	80192316	80199124	2	1533	2981.2232	680.8
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21839_lociStitched	chr8	11181921	11188712	6	2697	4676.2826	734.7862
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12767_lociStitched	chr2	32602642	32609420	2	2184	3796.3578	778.1144
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17090_lociStitched	chr4	154330537	154337262	3	724	2919.995	751.1825
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18843_lociStitched	chr6	30301810	30308526	2	2842	5015.5088	576.2328
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7410_lociStitched	chr14	65374845	65381544	3	990	2804.2014	694.0164
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1854_lociStitched	chr10	68276586	68283285	2	2358	3963.7983	631.7157
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10624_lociStitched	chr17	81775621	81782290	3	787	2268.1269	506.1771
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16700_lociStitched	chr4	135286338	135293007	2	1773	3942.0459	637.5564
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16053_lociStitched	chr4	97751231	97757886	2	1494	2862.3155	748.022
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12977_lociStitched	chr2	59823695	59830345	7	2414	3865.645	694.925
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7734_lociStitched	chr15	25767771	25774410	2	460	1968.4635	600.8295
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8937_lociStitched	chr16	21210424	21217062	2	1820	3500.8812	762.7062
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16365_lociStitched	chr4	123681012	123687629	2	1409	2824.7973	682.8744
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20393_lociStitched	chr7	28919815	28926427	4	1965	4320.942	782.8608
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3507_lociStitched	chr11	74832260	74838839	3	2341	4764.5118	728.2953
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9558_lociStitched	chr17	10473040	10479616	5	2642	4377.6432	619.4592
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8004_lociStitched	chr15	75642106	75648674	2	1090	2379.5864	625.9304
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18305_lociStitched	chr5	125330808	125337345	4	862	2429.1492	723.6459
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21373_lociStitched	chr7	126459196	126465729	2	452	2404.144	789.8397
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1126_lociStitched	chr1	171038191	171044693	2	442	1022.1144	629.3936
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19254_lociStitched	chr6	82856212	82862713	2	423	1679.2083	634.4976
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16296_lociStitched	chr4	119105287	119111768	3	3275	5875.0265	708.3733
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23778_lociStitched	chr9	62414705	62421169	2	1314	3456.9472	714.272
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15973_lociStitched	chr4	82532253	82538705	3	862	2844.6868	622.618
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11445_lociStitched	chr18	80548833	80555275	2	451	1714.8604	644.8442
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21852_lociStitched	chr8	11376352	11382791	2	559	2686.3508	657.4219
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16635_lociStitched	chr4	133751354	133757788	3	5932	14370.339	657.5548
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19587_lociStitched	chr6	115909297	115915714	3	655	2971.071	620.5239
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18424_lociStitched	chr5	135957057	135963462	4	1845	4199.7585	707.7525
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15494_lociStitched	chr3	152757428	152763826	2	698	2160.6046	545.7494
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14407_lociStitched	chr3	20147659	20154055	3	1818	3481.9824	560.9292
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23530_lociStitched	chr9	43225558	43231913	3	964	2569.962	686.34
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16032_lociStitched	chr4	88796757	88803094	2	1528	2700.1957	590.6084
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6099_lociStitched	chr13	44222531	44228853	2	496	1771.4244	570.2444
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18826_lociStitched	chr6	29430520	29436842	2	5446	7030.064	566.4512
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23837_lociStitched	chr9	64016655	64022953	3	5694	9804.0966	656.8814
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_392_lociStitched	chr1	75343835	75350126	4	3552	5042.8656	768.1311
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18913_lociStitched	chr6	31636789	31643054	4	1634	3128.741	660.9575
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23755_lociStitched	chr9	60521440	60527679	2	1138	3039.6408	615.7893
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21752_lociStitched	chr7	143458928	143465165	2	2573	4360.2867	686.07
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4457_lociStitched	chr11	113166757	113172945	2	476	1789.5696	597.142
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5734_lociStitched	chr12	113137352	113143535	2	4717	6307.8966	777.8214
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14269_lociStitched	chr2	179768829	179775009	4	903	2377.446	582.774
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11126_lociStitched	chr18	50022624	50028778	2	621	2611.7576	596.938
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15487_lociStitched	chr3	152303005	152309150	5	2213	3416.62	614.5
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20156_lociStitched	chr7	16879545	16885689	3	1589	3326.3616	669.0816
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7699_lociStitched	chr15	9073384	9079510	3	1637	3361.9488	600.9606
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20112_lociStitched	chr7	16046360	16052483	3	2455	4689.6057	600.054
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9982_lociStitched	chr17	31073222	31079314	2	468	2106.0044	624.43
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4941_lociStitched	chr12	21778478	21784560	2	898	1371.491	599.077
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14291_lociStitched	chr2	180317993	180324071	4	1236	3029.883	609.0156
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14697_lociStitched	chr3	83783937	83790015	2	721	1572.3786	508.1208
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22396_lociStitched	chr8	75083714	75089759	2	888	1968.8565	550.095
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8150_lociStitched	chr15	78888993	78895021	5	1706	3307.5636	632.3372
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12163_lociStitched	chr19	47448760	47454787	5	2498	3672.8538	628.6161
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19872_lociStitched	chr6	136466089	136472105	5	4209	6473.216	545.6512
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3802_lociStitched	chr11	87442658	87448665	2	1128	3578.9706	570.665
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1541_lociStitched	chr10	25426831	25432838	3	1171	2757.213	627.1308
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8948_lociStitched	chr16	21364349	21370354	2	493	2023.685	578.882
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15001_lociStitched	chr3	96571834	96577818	2	1961	4103.2288	681.5776
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3528_lociStitched	chr11	75273643	75279614	4	1329	2791.4425	653.8245
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7194_lociStitched	chr14	54572275	54578243	4	4596	7519.0832	624.2528
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4723_lociStitched	chr11	120159489	120165445	3	1569	3357.3972	611.6812
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23469_lociStitched	chr9	37139611	37145564	4	1559	2818.1502	539.3418
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6915_lociStitched	chr14	25397651	25403600	5	1608	3389.1453	619.2909
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17715_lociStitched	chr5	75148627	75154574	2	2176	3166.7775	503.7109
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13366_lociStitched	chr2	115855033	115860946	3	1065	2760.1884	603.126
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_901_lociStitched	chr1	152682328	152688241	3	1348	2671.4934	638.0127
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12483_lociStitched	chr2	26571427	26577319	4	1057	3024.9528	611.5896
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6570_lociStitched	chr13	95638660	95644542	2	1125	2290.4508	528.7918
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4726_lociStitched	chr11	120184219	120190091	2	5543	11552.5728	615.3856
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22561_lociStitched	chr8	87938180	87944050	4	2117	2767.118	547.671
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19833_lociStitched	chr6	128837890	128843737	5	1891	2680.8495	495.2409
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11622_lociStitched	chr19	5846051	5851892	5	3221	4801.8861	610.9686
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17590_lociStitched	chr5	57714602	57720431	3	5145	6668.9589	468.0687
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10618_lociStitched	chr17	81735197	81741015	3	3135	4712.58	580.0546
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16490_lociStitched	chr4	129877386	129883201	3	1439	2809.2265	600.6895
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18207_lociStitched	chr5	123134896	123140706	1	5811	12429.333	624.575
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15376_lociStitched	chr3	135517216	135522994	3	1340	2940.4242	518.2866
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1109_lociStitched	chr1	170478102	170483859	2	527	2366.7027	595.2738
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9082_lociStitched	chr16	32853343	32859088	2	915	2381.3025	522.2205
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20611_lociStitched	chr7	45235439	45241183	2	722	1916.1984	624.9472
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_657_lociStitched	chr1	119189556	119195216	3	873	1907.986	570.528
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15726_lociStitched	chr4	43394173	43399824	2	1299	2671.2277	571.3161
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23879_lociStitched	chr9	65196670	65202312	2	700	1900.7898	585.0754
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14029_lociStitched	chr2	165981711	165987345	2	539	1830.4866	585.936
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1589_lociStitched	chr10	39552458	39558074	3	918	2804.6304	573.3936
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21441_lociStitched	chr7	127686403	127692004	2	667	1869.0537	521.4531
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11169_lociStitched	chr18	56678196	56683789	3	1578	2507.3419	503.9293
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6016_lociStitched	chr13	37452159	37457731	3	852	2478.4256	577.2592
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18713_lociStitched	chr5	150384704	150390266	3	757	2535.7158	526.1652
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20688_lociStitched	chr7	48840163	48845712	3	1215	2244.0156	527.155
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7064_lociStitched	chr14	34544006	34549537	2	1147	2702.9997	546.4628
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2370_lociStitched	chr10	110874500	110879971	4	1862	2824.1302	509.8972
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3385_lociStitched	chr11	69452116	69457561	3	1042	2515.59	580.437
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13706_lociStitched	chr2	150770845	150776282	4	1220	2811.4727	520.8646
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6076_lociStitched	chr13	43230149	43235574	4	1891	3385.7425	608.1425
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2475_lociStitched	chr10	121505012	121510431	2	874	2231.5442	538.1067
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18595_lociStitched	chr5	143053548	143058964	4	1160	2581.8072	437.6128
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21027_lociStitched	chr7	98414410	98419799	4	1204	2551.1526	634.8242
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15103_lociStitched	chr3	101902642	101908023	3	808	2504.8555	530.0285
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4266_lociStitched	chr11	101881376	101886729	5	2057	3393.2667	544.4001
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8039_lociStitched	chr15	76461013	76466332	7	3123	3884.9976	522.3258
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16620_lociStitched	chr4	133463081	133468398	2	522	1458.4531	514.6856
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16122_lociStitched	chr4	106907460	106912775	2	5200	7847.066	483.1335
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23712_lociStitched	chr9	57831556	57836871	2	895	2587.8735	522.996
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2335_lociStitched	chr10	99261065	99266376	3	4232	8234.7055	485.4254
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16873_lociStitched	chr4	141421708	141427002	4	4760	5495.172	559.5758
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11211_lociStitched	chr18	60947051	60952340	5	2128	3342.1191	502.9839
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16837_lociStitched	chr4	140657828	140663103	2	653	2040.37	482.135
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10970_lociStitched	chr18	35671389	35676653	2	664	1913.9904	581.1456
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3937_lociStitched	chr11	95006787	95012025	2	1958	3575.4588	512.8002
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3366_lociStitched	chr11	69117838	69123070	2	1371	3007.8768	565.056
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16826_lociStitched	chr4	139597294	139602519	3	4300	4930.8325	577.3625
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15456_lociStitched	chr3	146047620	146052803	2	758	1712.4632	497.568
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2619_lociStitched	chr11	3369221	3374398	2	1436	2405.2342	439.5273
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1575_lociStitched	chr10	37136002	37141174	2	4771	7101.6732	462.3768
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13185_lociStitched	chr2	91115316	91120485	2	2561	4471.7019	601.6716
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5978_lociStitched	chr13	31806919	31812084	2	2968	4911.915	442.124
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9916_lociStitched	chr17	28517953	28523116	2	763	1588.1388	427.4964
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13274_lociStitched	chr2	98662201	98667363	3	2100	1971042.594	9337842.7446
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4378_lociStitched	chr11	105308711	105313850	2	1290	2240.0901	538.5672
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9095_lociStitched	chr16	33580326	33585446	4	2248	3688.96	555.52
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_834_lociStitched	chr1	135833625	135838744	3	3928	5120.0238	513.9476
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15794_lociStitched	chr4	45818328	45823422	3	1920	2851.1118	541.4922
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10762_lociStitched	chr18	4920082	4925175	4	3469	4279.6479	423.7376
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9909_lociStitched	chr17	28340965	28346046	3	2771	4162.8633	545.6994
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9078_lociStitched	chr16	32661014	32666092	2	561	2084.519	578.892
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17976_lociStitched	chr5	113110599	113115676	5	2189	3827.5503	455.4069
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4284_lociStitched	chr11	102215749	102220819	5	3519	5025.891	606.879
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2486_lociStitched	chr10	122854899	122859965	3	820	2096.8174	449.8608
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21824_lociStitched	chr8	10921584	10926645	3	4754	5119.2015	438.7887
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11063_lociStitched	chr18	38380213	38385270	2	841	1812.4288	502.1601
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5664_lociStitched	chr12	111663982	111669037	2	738	2018.967	515.1045
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6880_lociStitched	chr14	21982800	21987855	5	3285	4644.0285	538.3575
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13183_lociStitched	chr2	91078425	91083471	2	965	2104.182	541.9404
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17677_lociStitched	chr5	73232130	73237163	2	724	1739.9081	446.4271
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17650_lociStitched	chr5	66647390	66652404	3	749	1542.8078	443.739
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10231_lociStitched	chr17	46027259	46032269	2	4349	7801.071	495.489
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11218_lociStitched	chr18	61054250	61059256	4	1249	2855.923	564.1762
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17295_lociStitched	chr5	24383344	24388343	2	1171	2290.5418	583.3833
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4083_lociStitched	chr11	98390567	98395556	6	3266	4188.7644	542.8032
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16680_lociStitched	chr4	134627650	134632631	3	1989	3090.7105	561.8568
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20796_lociStitched	chr7	67950341	67955317	2	4527	7675.48	379.6688
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13762_lociStitched	chr2	152785267	152790230	3	2182	3545.0709	543.4485
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13902_lociStitched	chr2	158066966	158071926	3	1393	2178.928	472.688
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7295_lociStitched	chr14	58070672	58075623	3	1479	2712.1578	480.247
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_102_lociStitched	chr1	36579819	36584768	3	1616	2806.5779	559.237
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22035_lociStitched	chr8	33926999	33931934	3	4207	7159.698	440.202
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5656_lociStitched	chr12	111429686	111434617	4	913	2604.0611	470.9105
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21850_lociStitched	chr8	11358148	11363077	3	1435	2534.9847	471.2124
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18384_lociStitched	chr5	134675707	134680630	3	1486	2973.492	513.4689
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7955_lociStitched	chr15	67146939	67151803	3	991	2339.0976	477.1584
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9443_lociStitched	chr16	95347547	95352409	3	677	1961.817	557.6714
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14064_lociStitched	chr2	166517449	166522287	4	998	2220.642	415.5842
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15145_lociStitched	chr3	104670722	104675543	3	1100	2097.135	467.637
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10903_lociStitched	chr18	24865417	24870223	3	617	1294.7364	415.2384
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8214_lociStitched	chr15	79878983	79883779	2	538	1374.054	401.9048
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2613_lociStitched	chr11	3288331	3293122	1	4792	7834.7223	465.6852
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1345_lociStitched	chr1	190952382	190957172	4	2261	3003.33	485.706
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19462_lociStitched	chr6	97349364	97354145	2	653	2003.239	431.7243
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4898_lociStitched	chr12	13176123	13180877	2	583	1646.3102	485.8588
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10550_lociStitched	chr17	73222142	73226887	4	1241	2078.31	400.478
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_482_lociStitched	chr1	86524171	86528912	2	4508	10547.3027	464.1439
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2135_lociStitched	chr10	81192188	81196929	2	4113	5886.8997	525.7769
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8478_lociStitched	chr15	97085217	97089955	3	789	1817.023	437.3174
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6946_lociStitched	chr14	25606281	25611008	2	3007	5303.694	458.519
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20282_lociStitched	chr7	25246979	25251674	2	4347	7248.141	483.585
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8454_lociStitched	chr15	96284340	96289029	1	4690	10027.4265	392.0004
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22813_lociStitched	chr8	110710995	110715679	4	1285	2575.2632	491.3516
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8494_lociStitched	chr15	97821090	97825750	3	1138	2244.722	453.418
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16673_lociStitched	chr4	134513318	134517976	2	1121	2616.3986	461.6078
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20961_lociStitched	chr7	82865215	82869870	2	3400	6173.9265	512.05
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8728_lociStitched	chr16	4552990	4557643	2	497	1826.3025	537.8868
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12455_lociStitched	chr2	26037230	26041879	2	484	1656.9036	517.8986
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20930_lociStitched	chr7	81075357	81080004	5	2766	3712.4883	515.817
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5797_lociStitched	chr13	12318523	12323165	3	782	2382.7386	436.8122
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18563_lociStitched	chr5	142367450	142372086	2	1325	2747.2936	492.3432
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16326_lociStitched	chr4	120612395	120617024	5	3874	4601.226	415.6842
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3933_lociStitched	chr11	94988868	94993494	2	3828	5255.136	460.7496
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3782_lociStitched	chr11	86916154	86920773	4	2255	2715.5101	489.614
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17997_lociStitched	chr5	113870502	113875109	5	2954	4543.8841	631.159
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15151_lociStitched	chr3	104790707	104795310	3	1525	2473.1919	408.7464
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15479_lociStitched	chr3	152262280	152266863	4	3804	5416.1894	502.2968
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22045_lociStitched	chr8	34097129	34101690	2	917	2025.5401	462.0293
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14285_lociStitched	chr2	180230756	180235317	3	764	2344.354	509.4637
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3330_lociStitched	chr11	68653863	68658421	3	980	2084.8292	479.5016
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3776_lociStitched	chr11	86894143	86898694	6	2558	3903.8478	476.4897
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6495_lociStitched	chr13	80882605	80887153	1	4549	8693.9568	372.0264
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12999_lociStitched	chr2	61811708	61816242	3	1117	1421.8624	350.4782
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14206_lociStitched	chr2	172933617	172938144	6	2698	3979.233	540.9765
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19023_lociStitched	chr6	47659881	47664405	2	483	4457.4972	2947.386
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14425_lociStitched	chr3	27858949	27863469	3	1678	2506.34	415.84
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9681_lociStitched	chr17	23546642	23551161	2	1217	1568.9968	344.3478
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12051_lociStitched	chr19	44280685	44285200	3	2145	3588.9735	474.075
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4856_lociStitched	chr12	5187729	5192240	2	692	2103.9304	397.8702
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9038_lociStitched	chr16	30733440	30737920	4	1464	2183.552	470.848
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12605_lociStitched	chr2	30541183	30545649	2	1017	1958.341	562.2694
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_646_lociStitched	chr1	118481477	118485934	5	1596	2751.7518	390.4332
