#ENCFF000VHВ_peaks Enhancers
#Created from /mnt/vdb/ROSE/cells/ENCFF000VHВ_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by ENCFF000VHD_sorted.bam
#Using cutoff of 15740.7624 for Super-Enhancers
#Created on Sep 12 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF000VHD_sorted.bam	ENCFF000VHL_sorted.bam	enhancerRank	isSuper
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_549_lociStitched	chr1	181134784	181136133	2	1115	3029.1795	322.0063	608	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1376_lociStitched	chr12	6335447	6337655	2	1585	2841.4752	145.2864	609	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6946_lociStitched	chrX	13028505	13031015	3	1516	2717.075	30.12	610	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5852_lociStitched	chr7	16921025	16923572	2	1666	2832.7734	148.9995	611	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_677_lociStitched	chr1	230751019	230753592	4	1447	3058.7824	375.1434	612	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_910_lociStitched	chr10	31943422	31948267	2	685	3078.0285	399.7125	613	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4875_lociStitched	chr3	161290240	161292488	2	1443	3183.6176	505.5752	614	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_689_lociStitched	chr1	234611407	234613578	2	1738	2842.9245	166.0815	615	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4433_lociStitched	chr21	40144166	40146381	3	1051	2979.8395	328.0415	616	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5_lociStitched	chr1	1675740	1678829	2	792	3060.2723	415.7794	617	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_979_lociStitched	chr10	69437324	69439439	3	1792	2769.381	131.7645	618	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5873_lociStitched	chr7	34036489	34038320	2	1500	2889.8673	261.6499	619	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1123_lociStitched	chr11	19418411	19420956	2	1748	2764.1245	148.8825	620	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1970_lociStitched	chr14	50039236	50041083	2	1361	3110.1633	509.772	621	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4419_lociStitched	chr21	38909602	38911515	2	1241	3136.9374	544.0572	622	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6862_lociStitched	chr9	129382281	129384191	2	1106	2876.269	285.354	623	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3752_lociStitched	chr2	172997240	173000238	3	1201	2684.709	94.7368	624	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3684_lociStitched	chr2	142856821	142859558	3	1217	2868.9234	282.4584	625	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3683_lociStitched	chr2	141508222	141512571	2	606	3129.1055	547.5391	626	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3583_lociStitched	chr2	74844328	74846989	3	893	2960.8947	379.4586	627	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1844_lociStitched	chr13	33541263	33543493	2	1552	2770.106	191.111	628	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5849_lociStitched	chr7	16846077	16848451	2	1673	2756.9262	178.05	629	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3654_lociStitched	chr2	128304296	128306178	2	1024	3003.8602	427.9668	630	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1835_lociStitched	chr13	29922602	29923948	1	1347	2682.0396	109.4298	631	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3888_lociStitched	chr2	220224590	220227145	2	1828	2685.305	112.931	632	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4552_lociStitched	chr22	38228099	38236484	3	804	3242.4795	670.8	633	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3469_lociStitched	chr2	20495374	20497661	2	1225	2852.1177	289.5342	634	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_713_lociStitched	chr1	236503432	236516099	2	958	3330.1543	767.6202	635	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2838_lociStitched	chr17	27240098	27242915	2	1509	2806.5771	246.4875	636	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3334_lociStitched	chr19	47662836	47665439	3	868	3060.8677	503.4202	637	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5602_lociStitched	chr6	42226355	42228640	3	1680	2851.223	294.0795	638	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2098_lociStitched	chr14	77087541	77089597	2	1546	2828.028	274.476	639	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1890_lociStitched	chr13	50357081	50365622	3	1186	3051.6993	502.2108	640	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2651_lociStitched	chr16	75028008	75030883	3	1336	2787.6	240.925	641	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3642_lociStitched	chr2	111318095	111322032	2	695	2930.3091	392.1252	642	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3525_lociStitched	chr2	46408161	46410145	3	1563	2762.3232	226.7712	643	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_569_lociStitched	chr1	191152333	191155274	2	1322	2752.1878	219.1045	644	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5266_lociStitched	chr5	80181212	80183402	3	1309	2733.339	209.802	645	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2617_lociStitched	chr16	68416662	68418911	2	1308	2799.1054	283.8238	646	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5493_lociStitched	chr6	17388394	17391218	3	1211	2621.2368	117.7608	647	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3790_lociStitched	chr2	191218568	191220690	3	1467	2736.319	237.0274	648	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3743_lociStitched	chr2	164514083	164515769	2	1333	2712.9426	232.4994	649	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1161_lociStitched	chr11	44977594	44979695	3	1565	2660.2862	183.6274	650	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5505_lociStitched	chr6	21737107	21739828	3	1364	2520.4623	45.9849	651	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1067_lociStitched	chr10	110429836	110431906	3	1489	2590.398	117.369	652	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4185_lociStitched	chr20	50624920	50626152	1	1233	2876.2272	407.4224	653	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3784_lociStitched	chr2	189540205	189543274	3	1518	2687.2164	219.7404	654	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6836_lociStitched	chr9	128021135	128023482	2	1385	2922.015	457.4303	655	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2641_lociStitched	chr16	72995612	72998107	2	869	2905.4275	443.3615	656	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6790_lociStitched	chr9	121280675	121282657	2	1204	2795.8092	334.958	657	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_245_lociStitched	chr1	108520747	108533414	2	761	3344.088	884.1566	658	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3491_lociStitched	chr2	28376517	28378929	2	882	2859.1848	399.6684	659	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6169_lociStitched	chr8	66026939	66028765	2	1338	2698.0976	241.7624	660	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4161_lociStitched	chr20	49859180	49861625	3	957	2890.479	435.21	661	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_630_lociStitched	chr1	204417370	204418896	3	1235	2730.3192	277.1216	662	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_410_lociStitched	chr1	150970906	150972649	2	907	3011.2068	561.0717	663	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1516	chr12	52242402	52243455	1	1054	2627.1297	184.5909	664	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_63_lociStitched	chr1	24017486	24020643	3	1135	2686.2913	257.2955	665	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3536_lociStitched	chr2	47192185	47194251	3	1392	2698.8158	273.5384	666	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3184_lociStitched	chr18	50158284	50161081	3	1703	2459.4021	38.3189	667	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3765_lociStitched	chr2	177242081	177244723	3	1257	2569.345	157.199	668	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4226_lociStitched	chr20	51398722	51400454	2	1042	2921.1912	510.2472	669	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6601_lociStitched	chr9	33162048	33164437	3	1306	2622.8831	221.9381	670	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_950_lociStitched	chr10	52472598	52474475	3	1367	2400.3076	0	671	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5330_lociStitched	chr5	129176466	129179093	2	1178	2700.2933	302.3677	672	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2182_lociStitched	chr14	105032884	105034177	1	1294	2496.6537	102.7935	673	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3150_lociStitched	chr18	13540600	13543051	2	1142	2576.9814	194.1192	674	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3180_lociStitched	chr18	45801621	45803854	2	1561	2504.5328	121.9218	675	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3094_lociStitched	chr17	75641823	75643668	2	788	3020.265	644.8275	676	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3257_lociStitched	chr19	38659092	38661499	2	1115	2568.9911	194.0042	677	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4850_lociStitched	chr3	150755936	150757571	2	1221	2615.5095	245.577	678	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2552_lociStitched	chr16	17303749	17306186	3	1486	2544.9591	176.6825	679	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_197_lociStitched	chr1	85296955	85299238	2	1843	2472.0324	103.8765	680	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2883_lociStitched	chr17	49886600	49889051	3	1092	2627.9622	264.4629	681	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1864_lociStitched	chr13	40993010	40995469	3	1240	2673.1789	314.752	682	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2085_lociStitched	chr14	76917817	76919710	2	1435	2549.1138	192.8967	683	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5442_lociStitched	chr5	173823356	173824969	2	1185	2547.8948	192.1083	684	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1274_lociStitched	chr11	69122066	69124161	2	1319	2742.1455	387.156	685	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_541_lociStitched	chr1	178656115	178658128	2	1424	2423.4507	70.455	686	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6847_lociStitched	chr9	129139481	129140601	2	898	2685.424	342.272	687	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4054_lociStitched	chr20	44729163	44731071	2	1241	2511.882	170.9568	688	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2799_lociStitched	chr17	2345852	2348573	2	956	2588.7594	252.5088	689	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_130_lociStitched	chr1	43535062	43537323	2	1453	2589.0711	256.6235	690	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5581_lociStitched	chr6	33730840	33732851	2	1437	2665.3794	339.0546	691	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_530_lociStitched	chr1	172497930	172500732	2	1225	2971.521	646.9818	692	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_69_lociStitched	chr1	26122305	26127531	2	477	2571.192	247.7124	693	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1001_lociStitched	chr10	77888151	77890176	3	1109	2738.205	414.9225	694	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4320_lociStitched	chr20	56787860	56789346	2	1125	2808.0942	485.7734	695	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2909_lociStitched	chr17	57214765	57216451	2	1192	2763.354	449.319	696	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5141_lociStitched	chr5	2779696	2781118	2	1053	2628.2826	319.8078	697	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1032_lociStitched	chr10	98313818	98316296	2	1779	2456.1936	159.831	698	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3557_lociStitched	chr2	66389215	66391105	2	1429	2399.355	106.029	699	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5300_lociStitched	chr5	116272865	116275634	3	1437	2500.1301	209.0595	700	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3673_lociStitched	chr2	138434507	138437024	2	1504	2535.3741	245.4075	701	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3762_lociStitched	chr2	177169554	177171251	2	1448	2391.4124	113.1899	702	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6220_lociStitched	chr8	86199064	86201450	3	942	2640.8248	365.2966	703	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5203_lociStitched	chr5	57861544	57863543	2	1292	2413.5926	146.9265	704	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5444_lociStitched	chr5	173867562	173869104	2	1104	2487.7086	224.6694	705	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_872_lociStitched	chr10	17388576	17390006	1	1431	2468.037	216.645	706	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3757_lociStitched	chr2	173571038	173573045	3	1636	2349.9963	107.7759	707	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4327_lociStitched	chr20	57694803	57696139	2	894	3019.7608	778.4872	708	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6917_lociStitched	chr9	135392059	135394348	3	1104	2700.3333	459.4023	709	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5029_lociStitched	chr4	68905124	68906996	3	1442	2525.5152	286.416	710	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4920_lociStitched	chr3	174862440	174864401	2	1446	2351.6312	117.66	711	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5137_lociStitched	chr5	1515586	1517293	2	1183	2620.0743	396.7068	712	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5485_lociStitched	chr6	15065168	15067471	3	1278	2333.8602	110.544	713	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2763_lociStitched	chr16	87789480	87791537	3	1034	2720.7939	498.2054	714	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_207_lociStitched	chr1	96162677	96166420	2	617	2243.9285	24.3295	715	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6458_lociStitched	chr8	119982091	119984211	2	1013	2477.644	266.908	716	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6408_lociStitched	chr8	108599087	108600817	2	1007	2395.531	185.975	717	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2772_lociStitched	chr16	87944974	87946873	2	1019	2558.9025	349.9857	718	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1245_lociStitched	chr11	66143196	66145879	2	791	2409.6023	206.3227	719	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5647_lociStitched	chr6	106772602	106774876	2	1452	2298.3318	102.33	720	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2179_lociStitched	chr14	103854489	103856269	3	1298	2396.77	217.694	721	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_866_lociStitched	chr10	13707250	13709520	2	1336	2411.421	233.129	722	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3338_lociStitched	chr19	48487636	48491015	2	604	2588.314	411.9001	723	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5011_lociStitched	chr4	39612266	39614130	2	1354	2218.3464	44.736	724	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2029_lociStitched	chr14	68397048	68398614	2	1320	2325.0402	155.1906	725	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_445_lociStitched	chr1	153608429	153610375	2	969	2543.2274	373.8266	726	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2758_lociStitched	chr16	86845027	86845891	1	865	2542.4064	374.7168	727	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1812_lociStitched	chr13	25115607	25118069	3	1477	2233.034	66.9664	728	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2334_lociStitched	chr15	87477585	87479309	3	1322	2453.5968	291.0112	729	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3877_lociStitched	chr2	217705903	217707688	3	1267	2356.3785	195.1005	730	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1684_lociStitched	chr12	93540209	93542832	4	1099	2331.0601	172.0688	731	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3568_lociStitched	chr2	70141494	70143563	2	1103	2463.3514	306.4189	732	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3030_lociStitched	chr17	62887669	62889218	2	1027	2601.0808	444.4081	733	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_860_lociStitched	chr10	11830464	11832829	2	1136	2269.2175	115.1755	734	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1370_lociStitched	chr12	6215305	6217241	2	1484	2285.6416	138.0368	735	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4490_lociStitched	chr21	45329078	45331058	2	905	2530.836	385.704	736	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6417_lociStitched	chr8	115663143	115666169	3	1106	2228.3464	91.0826	737	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4685_lociStitched	chr3	65952814	65955132	3	1663	2250.778	113.582	738	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3598_lociStitched	chr2	85954290	85956253	2	873	2469.0614	336.8508	739	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1775_lociStitched	chr12	124388381	124392918	2	588	2737.6258	611.1339	740	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_634_lociStitched	chr1	204478858	204480748	2	1010	2504.25	379.512	741	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4626_lociStitched	chr3	46162108	46164259	2	1327	2424.177	299.6343	742	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6426_lociStitched	chr8	115836872	115838377	1	1506	2234.1725	112.7245	743	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5383_lociStitched	chr5	142680254	142682066	2	1373	2215.5324	95.8548	744	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6410_lociStitched	chr8	108666213	108668104	2	1131	2301.9143	186.4526	745	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3134_lociStitched	chr18	3396376	3398111	2	1409	2289.3325	182.3485	746	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4174_lociStitched	chr20	50246234	50247461	2	925	2829.9528	730.9239	747	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2935_lociStitched	chr17	58913389	58914301	2	786	2570.8368	474.3312	748	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4667_lociStitched	chr3	63847349	63848634	2	674	2926.0735	852.0835	749	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5665_lociStitched	chr6	113431749	113434534	2	709	2308.765	236.4465	750	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6249_lociStitched	chr8	90753034	90754222	1	1189	2345.5872	274.428	751	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4843_lociStitched	chr3	150347307	150349289	2	896	2299.12	240.2184	752	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_571_lociStitched	chr1	191701088	191703232	3	1183	2198.8864	140.2176	753	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3007_lociStitched	chr17	61450768	61451238	1	471	3835.388	1779.561	754	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1695_lociStitched	chr12	97535464	97538016	2	850	2128.6232	92.1272	755	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3119_lociStitched	chr17	82858851	82860092	1	1242	2129.1837	94.5642	756	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5413_lociStitched	chr5	172688226	172689785	2	845	2335.8497	302.7578	757	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1431_lociStitched	chr12	46207238	46209733	2	974	2029.6825	0	758	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6861_lociStitched	chr9	129333616	129335326	2	1151	2509.254	480.339	759	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5995_lociStitched	chr7	107505542	107507201	3	1231	2176.7739	153.1257	760	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2279_lociStitched	chr15	67147823	67149687	2	1354	2253.576	231.8816	761	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3230_lociStitched	chr19	33024776	33026945	2	895	2259.6642	244.0125	762	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1924_lociStitched	chr14	34367625	34369587	2	1036	2156.238	144.5994	763	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_613_lociStitched	chr1	202131522	202133176	3	1040	2427.5758	418.2966	764	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1203_lociStitched	chr11	63558264	63559835	2	1000	2269.3095	271.6259	765	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1920_lociStitched	chr14	33779970	33782736	2	832	2143.9266	153.2364	766	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5820_lociStitched	chr7	3215414	3217387	3	876	2369.3757	381.5782	767	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5781_lociStitched	chr6	170279573	170281474	3	1006	2320.9309	334.0057	768	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1669_lociStitched	chr12	89463374	89466135	2	637	2057.2211	72.6143	769	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2480_lociStitched	chr16	1688062	1689986	3	826	2315.7264	332.4672	770	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3502_lociStitched	chr2	38095471	38097122	2	1262	2225.7131	251.9426	771	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3474_lociStitched	chr2	26011767	26013780	3	1124	2216.9169	244.9821	772	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5389_lociStitched	chr5	148146400	148147494	1	1095	2060.6584	89.708	773	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4176_lociStitched	chr20	50284439	50285370	2	753	2288.5842	326.1293	774	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1379_lociStitched	chr12	6612212	6614876	3	1047	2121.876	165.4344	775	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_132_lociStitched	chr1	43550513	43552621	2	887	2108.6324	155.992	776	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3633_lociStitched	chr2	100290357	100292085	2	1059	2161.2096	213.5808	777	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5970_lociStitched	chr7	99209836	99211599	2	848	2224.2008	276.791	778	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1802_lociStitched	chr13	22978377	22980617	3	1020	2121.056	177.856	779	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4151_lociStitched	chr20	48698358	48698933	1	576	2704.7425	761.5875	780	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5671_lociStitched	chr6	122620012	122622034	2	1171	2002.791	61.671	781	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2348_lociStitched	chr15	87556866	87558181	1	1316	2054.1615	116.246	782	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5626_lociStitched	chr6	55635493	55637549	2	1166	1984.04	47.6992	783	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_219_lociStitched	chr1	107625767	107627448	3	1256	2126.6331	192.4745	784	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_794_lociStitched	chr10	8543675	8545151	2	1313	2034.8136	103.32	785	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1333_lociStitched	chr11	86741219	86743423	3	772	2275.8504	344.7056	786	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2822_lociStitched	chr17	9051732	9054175	3	801	2008.8789	81.5962	787	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3455_lociStitched	chr2	20072163	20073513	1	1351	2010.015	83.7	788	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_540_lociStitched	chr1	177583984	177585403	2	1295	2149.785	229.4523	789	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5649_lociStitched	chr6	106911582	106913025	2	1067	2038.6704	126.8397	790	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4003_lociStitched	chr20	19047138	19048336	2	935	2094.4634	188.8048	791	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_766_lociStitched	chr10	6297309	6299090	2	1133	2266.5006	362.0773	792	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6743_lociStitched	chr9	107503971	107505415	2	907	2205.9988	302.0848	793	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5718_lociStitched	chr6	149030640	149032854	2	849	2117.9124	215.6436	794	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3147_lociStitched	chr18	9704337	9706448	2	919	1994.4728	92.6729	795	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4963_lociStitched	chr3	192597055	192598697	2	1257	1948.0688	46.9612	796	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4332_lociStitched	chr20	58610855	58611971	2	734	2535.8868	636.3432	797	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_81_lociStitched	chr1	28526072	28527600	2	982	2030.1008	136.6032	798	0
